Destination Type,Destination,Month,Climate,Activities,Travel Companions,Special Requirement ,Duration,Plan
Upcountry,Nuwara Eliya,June,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Upcountry,Nuwara Eliya,July,Cloudy,"Hiking, Visiting waterfalls, Tea plantation visit, Boating, Golfing, Botanical Exploration, Strawberry farm visits ",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Hiking, Visiting waterfalls, Tea plantation visit | Day 2 - Boating, Golfing, Botanical Exploration"
Upcountry,Nuwara Eliya,August,Cloudy,"Hiking, Visiting waterfalls, Tea plantation visit, Boating, Golfing, Botanical Exploration, Strawberry farm visits ",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Hiking, Visiting waterfalls, Tea plantation visit | Day 2 - Boating, Golfing, Botanical Exploration"
Upcountry,Nuwara Eliya,September,Cloudy,"Hiking, Visiting waterfalls, Tea plantation visit, Boating, Golfing, Botanical Exploration, Strawberry farm visits ",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Hiking, Visiting waterfalls, Tea plantation visit | Day 2 - Boating, Golfing, Botanical Exploration"
Upcountry,Nuwara Eliya,October,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Upcountry,Nuwara Eliya,November,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Upcountry,Nuwara Eliya,December,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration, Strawberry farm visits, Visiting waterfalls ",Adventure Travel,Special meal arrangements,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Strawberry farm visits, Visiting waterfalls , Tea factory tours"
Beachside,Mirissa,January,Cloudy,"Whale watching, Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,Private beachfront dining,2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Diving, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,February,Sunny,"Whale watching, Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,"Private villa, surfing lessons, ",2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Diving, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,March,Sunny,"Whale watching, Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Diving, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,April,Sunny,"Whale watching, Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Diving, Beach Hopping, Visit coconut tree hill"
Beachside,Mirissa,May,Cloudy,"Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Surfing, Snorkeling, Diving | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Mirissa,June,Cloudy,"Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,Private beachfront dining,2,"Day 1 - Surfing, Snorkeling, Diving | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Mirissa,July,Sunny,"Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,"Private villa, surfing lessons, ",2,"Day 1 - Surfing, Snorkeling, Diving | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Mirissa,August,Sunny,"Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Surfing, Snorkeling, Diving | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Mirissa,September,Cloudy,"Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,"Private villa, surfing lessons, ",2,"Day 1 - Surfing, Snorkeling, Diving | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Mirissa,October,Rainy,"Tea plantation visits, Visit temples, Village tours, Visit Dondra lighthouse, Visit Dutch fort, Diving",Adventure Travel,Special meal arrangements,2,"Day 1 - Tea plantation visits, Visit temples, Village tours | Day 2 - Visit Dondra lighthouse, Visit Dutch fort, Diving"
Beachside,Mirissa,November,Rainy,"Tea plantation visits, Visit temples, Village tours, Visit Dondra lighthouse, Visit Dutch fort, Diving",Adventure Travel,Vegetarian meal options,2,"Day 1 - Tea plantation visits, Visit temples, Village tours | Day 2 - Visit Dondra lighthouse, Visit Dutch fort, Diving"
Beachside,Mirissa,December,Cloudy,"Whale watching, Surfing, Snorkeling, Diving, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Diving, Beach Hopping, Visit coconut tree hill"
Beachside,Jaffna,January,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Adventure Travel,Private beachfront dining,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Beachside,Jaffna,February,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Bird watching, Visit jaffna fort",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Bird watching, Visit jaffna fort"
Beachside,Jaffna,March,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Bird watching, Visit jaffna fort",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Bird watching, Visit jaffna fort"
Beachside,Jaffna,April,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Adventure Travel,Vegetarian meal options,2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,May,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Beachside,Jaffna,June,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,July,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,August,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,September,Cloudy,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort, Food stops",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Food stops"
Beachside,Jaffna,October,Cloudy,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort, Food stops",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Food stops"
Beachside,Jaffna,November,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Beachside,Jaffna,December,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Adventure Travel,Special meal arrangements,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Upcountry,Ella,January,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,February,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,March,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,April,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,Vegetarian meal options,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,May,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,June,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,July,Sunny,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,August,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,September,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,October,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,November,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,December,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Adventure Travel,Special meal arrangements,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Historical,Sigiriya,January,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,February,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,March,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,April,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,Vegetarian meal options,2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,May,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,"Private tour guide, spa booking",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,June,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,July,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,August,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,September,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Adventure Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
